,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,MinIntensity,MeanIntensity,MaxIntensity
207,9.275220000000001,3.436506494991458,45.00001609038752,3.424282439026054,3.424282439026054,9.832211829269541,137,154.26666666666668,169
208,18.344324,4.832878928571905,-55.56814251369524,4.914795268816991,4.760612824917639,14.482370701221697,138,166.8426966292135,185
209,12.160844,3.9349291579589254,90.00003218077504,4.460821418619396,3.474695196972593,11.64821182926954,138,166.22033898305085,183
210,11.748612000000001,3.8676604548680427,-55.77050790079726,3.9405566222235473,3.790368104176735,11.382264786586926,130,152.89473684210526,167
211,14.840352000000001,4.34687508725401,-47.82782630582194,4.5366442283504105,4.157222098646363,12.93231774390431,135,162.19444444444446,179
212,34.833604,6.659693844197716,62.88936319726545,7.574486407507764,6.07284857901657,22.076847317078162,133,161.98816568047337,180
213,18.138208000000002,4.805651224988314,45.00001609038752,4.796878227271642,4.796878227271642,14.216423658539082,140,169.8181818181818,189
214,14.428120000000002,4.286076637227139,-36.86991082919825,4.344557268724224,4.2088238194128715,12.666370701221695,132,151.8,166
215,20.405484,5.097162853810014,-74.49111356472756,5.417412838989958,4.80740427787709,15.390370701221697,137,169.4747474747475,192
216,18.550440000000002,4.859954092400149,-10.599320408431797,5.4110359607686815,4.392034364272116,14.74831774390431,128,154.75555555555556,175
217,5.152900000000001,2.5614207093068133,45.00001609038752,2.568211829269541,2.568211829269541,7.264,138,147.44,152
218,8.656872000000002,3.3199806873098794,90.00003218077504,3.632,3.1014104318304385,9.988,134,165.14285714285714,178
219,18.138208000000002,4.805651224988314,-80.39230414638872,4.851632959451928,4.760091467138005,14.482370701221697,134,161.8409090909091,178
220,17.51986,4.7230264206569705,-83.82069181007792,5.024311902798475,4.484229513000654,14.372211829269538,134,170.2,189
221,17.313744000000003,4.695161714810381,-77.50962379739143,4.993320838028258,4.452238693615831,14.37221182926954,136,168.61904761904762,185
222,37.306996000000005,6.89207824988055,52.88349461756812,10.767847144465899,4.882605906367258,26.350900274395546,127,158.23756906077347,178
223,19.374904,4.966779031550275,79.1940837277082,5.236103071054063,4.700503428636716,14.858476615856468,131,159.62765957446808,179
224,38.955924,7.042742572215571,75.63717042398136,11.32202951369602,4.844889645561686,27.258900274395547,128,166.65608465608466,186
225,16.48928,4.582008659988611,-88.82647450784162,4.869618108675534,4.3220646762466775,13.84031774390431,135,167.075,184
226,21.848296,5.274288051697506,26.335620158301637,5.418708615423728,5.196372596279043,16.580450137197772,119,165.19811320754718,185
227,23.084992000000003,5.421505759869197,78.7320486243697,5.653882374909799,5.190344303477713,16.40852957317385,134,163.34821428571428,183
228,27.619544,5.930117674072986,40.11196938239547,7.024582617907152,5.056676724486915,18.600635487808624,135,164.69402985074626,182
